popularity,genres,sub-genres,explicit,followers,danceability,energy,key,loudness,mode,instrumentalness,liveness,tempo,duration_ms,time_signature,mood
76,168,169,0,112123235,0.642,0.289,9,-9.918,1,0,0,84.996,258373,4,0
76,64,28,0,3747098,0.692,0.809,2,-5.935,1,0,0,104.023,263387,4,1
76,53,127,0,6327157,0.7,0.598,2,-7.783,1,0,0,160.041,228453,4,1
75,68,93,0,9998829,0.595,0.912,10,-3.428,0,0,0,128.024,234453,4,1
75,49,18,0,9868564,0.578,0.926,6,-3.689,0,0,0,149.976,220707,4,1
75,168,169,0,112123235,0.592,0.637,11,-8.48,1,0,0,159.701,185093,4,1
75,64,28,0,6048468,0.68,0.741,2,-5.055,1,0,0,127.024,229400,4,1
75,115,104,1,13558535,0.364,0.752,2,-5.429,1,0,0,79.119,248587,4,1
74,24,120,0,55220475,0.689,0.784,2,-2.972,1,0,0,99.954,263173,4,1
74,167,120,1,15581759,0.634,0.69,6,-7.804,1,0,0,94.988,253307,4,1
74,68,120,0,48255094,0.794,0.711,8,-5.124,0,0,0,174.915,189109,4,1
74,166,120,0,44257589,0.425,0.732,9,-6.883,1,0,0,117.98,240796,4,0
74,168,177,0,3591292,0.349,0.348,3,-6.142,1,0,0,74.541,246587,4,0
73,101,53,0,2235291,0.526,0.712,11,-6.525,0,0,0,105.009,241440,4,0
73,68,120,0,7565223,0.736,0.817,8,-4.9,1,0,0,119.95,204760,4,1
73,154,169,0,3724234,0.379,0.29,4,-8.485,1,0,0,166.467,201080,4,0
73,174,139,1,19533399,0.767,0.677,11,-6.128,0,0,0,146.155,222587,4,1
72,115,116,1,8988050,0.716,0.936,1,-4.968,0,0,0,81.508,164523,4,1
72,69,103,0,584095,0.686,0.783,4,-4.977,1,0,0,99.978,200467,4,1
72,103,57,1,9662851,0.594,0.946,3,-4.521,1,0,0,155.826,283733,4,0
72,53,25,1,1857321,0.591,0.889,7,-3.839,1,0,0,143.067,239613,4,1
71,115,93,1,9733957,0.413,0.807,11,-3.499,0,0,0,149.33,296147,4,0
71,174,139,1,19533399,0.705,0.882,11,-3.201,0,0,0,130.0,241667,4,1
71,103,57,0,9700627,0.813,0.732,7,-5.636,1,0,0,130.02,195987,4,1
71,157,125,0,498621,0.668,0.857,7,-2.944,0,0,0,131.959,215693,4,1
71,68,120,0,11827919,0.668,0.718,1,-4.736,0,0,0,91.993,192200,4,0
71,168,137,0,34593078,0.546,0.649,6,-4.056,1,0,0,99.05,253747,4,0
71,16,31,0,26481297,0.587,0.828,11,-5.108,1,0,0,123.907,260253,4,0
71,18,27,0,10498948,0.551,0.893,7,-2.628,1,0,0,125.083,219987,4,1
70,168,177,0,27030222,0.62,0.869,1,-5.252,1,0,0,151.684,229573,4,1
70,170,177,0,130329,0.392,0.839,7,-1.921,1,0,0,168.001,238693,4,0
70,68,120,0,7565223,0.753,0.729,11,-3.862,0,0,0,120.013,219973,4,1
70,68,120,1,15139634,0.565,0.646,7,-4.749,1,0,0,91.973,213413,4,0
69,17,31,0,1148375,0.664,0.845,4,-6.115,0,0,0,96.005,211253,4,0
69,64,28,0,1581336,0.606,0.497,4,-6.611,1,0,0,130.739,222773,4,0
69,75,177,1,1658602,0.676,0.695,0,-8.327,1,0,0,90.268,303813,4,0
69,86,121,0,3706491,0.507,0.665,0,-7.598,1,0,0,126.879,213338,4,0
69,68,120,0,12293793,0.696,0.546,5,-6.55,1,0,0,130.002,210267,4,1
68,32,31,1,26017648,0.664,0.872,3,-3.117,1,0,0,129.873,210093,4,1
68,115,104,0,13558535,0.644,0.661,11,-6.093,1,0,0,153.992,240307,4,0
68,11,16,0,6311221,0.446,0.9,10,-3.541,0,0,0,187.961,190787,4,1
68,56,26,0,7061670,0.481,0.849,4,-5.131,1,0,0,205.57,210720,4,1
68,14,54,1,19652681,0.683,0.734,4,-4.523,0,0,0,106.254,282400,4,1
67,68,120,0,12293793,0.693,0.705,8,-5.747,1,0,0,131.951,237947,4,0
67,68,86,1,11188101,0.648,0.89,0,-3.982,0,0,0,125.953,232213,4,0
66,180,177,0,374645,0.72,0.925,4,-4.165,0,0,0,127.004,195105,4,1
66,32,31,0,26017648,0.608,0.614,2,-3.727,1,0,0,127.885,208133,4,0
66,16,31,0,26481297,0.581,0.772,9,-6.544,1,0,0,127.952,320587,4,0
66,68,120,0,4208575,0.707,0.861,7,-4.225,1,0,0,130.021,199480,4,1
66,68,67,0,1910474,0.666,0.87,11,-5.004,0,0,0,160.014,243920,4,1
66,25,98,0,6370188,0.527,0.804,10,-4.168,1,0,0,107.486,277720,4,0
66,154,177,0,1548684,0.537,0.611,0,-6.427,1,0,0,105.955,229303,4,0
65,68,120,0,11827919,0.671,0.808,2,-4.861,0,0,0,121.956,206080,4,1
65,64,28,0,3752805,0.593,0.639,1,-5.826,1,0,0,142.881,218840,4,0
65,16,45,0,1838192,0.785,0.7,9,-5.81,0,0,0,122.031,279636,4,0
65,68,120,0,11203675,0.638,0.831,5,-3.944,1,0,0,175.038,223053,4,1
65,18,31,0,3426353,0.744,0.672,9,-5.589,0,0,0,140.889,230560,4,0
65,68,42,0,23391979,0.779,0.963,2,-2.125,0,0,0,127.941,222187,4,1
64,115,116,1,11041692,0.523,0.805,3,-5.473,1,0,0,125.358,227773,5,1
64,116,167,0,313836,0.578,0.857,4,-3.78,0,0,0,126.979,195467,4,0
63,68,120,0,3304260,0.843,0.881,9,-3.951,1,0,0,110.621,202267,4,1
62,126,120,1,2886421,0.54,0.856,0,-3.966,0,0,0,153.071,274600,4,0
62,70,39,0,669518,0.45,0.846,9,-4.712,0,0,0,140.042,233667,4,0
60,192,177,0,346979,0.753,0.88,4,-4.689,0,0,0,115.057,186851,4,1
60,156,177,0,51290,0.597,0.115,9,-9.217,1,0,0,111.202,197577,4,0
60,32,31,0,26017648,0.675,0.601,11,-4.733,0,0,0,127.938,201040,4,1
59,52,41,0,3416583,0.374,0.304,1,-14.52,1,0,0,147.969,336613,4,0
58,186,177,0,468269,0.603,0.745,4,-5.79,1,0,0,81.981,228000,4,1
57,68,120,0,2332509,0.66,0.797,5,-6.096,0,0,0,110.955,197440,4,1
57,174,139,0,19533399,0.415,0.775,5,-6.366,0,0,0,127.898,225881,4,1
88,68,120,0,48255094,0.726,0.698,5,-4.165,1,0,0,143.994,233478,4,1
75,49,31,0,5203951,0.783,0.58,7,-6.548,1,0,0,120.021,193400,4,1
75,25,92,0,3515582,0.378,0.638,10,-5.576,1,0,0,184.086,250627,4,1
75,24,120,0,55220475,0.564,0.71,11,-4.92,0,0,0,91.972,225147,4,0
86,35,120,0,31075410,0.726,0.787,4,-2.494,1,0,0,124.99,199987,4,1
86,166,120,0,44257589,0.449,0.585,5,-6.761,1,0,0,139.631,278719,4,0
86,141,101,1,11140124,0.913,0.603,8,-4.892,1,0,0,123.061,234093,4,0
86,84,57,1,8368245,0.789,0.858,1,-5.542,1,0,0,140.022,219333,4,1
83,86,121,0,3706491,0.612,0.84,11,-3.145,0,0,0,129.042,212862,4,0
83,68,42,0,23391979,0.707,0.924,7,-2.842,1,0,0,127.937,206413,4,1
82,86,120,0,22857165,0.584,0.889,1,-5.941,0,1,0,126.04,199907,4,0
82,168,177,0,3591292,0.421,0.407,10,-7.445,1,0,0,139.028,285120,3,0
82,24,120,0,55220475,0.735,0.766,1,-4.485,1,0,0,127.985,215227,4,1
81,152,100,1,1231520,0.471,0.924,8,-3.906,1,0,0,154.961,177280,4,1
80,141,101,0,11140124,0.721,0.339,0,-11.195,1,0,0,129.83,200747,4,0
80,68,93,0,8854861,0.608,0.86,5,-5.324,0,0,0,127.075,232947,4,0
80,168,177,0,74695770,0.622,0.469,3,-6.798,0,0,0,77.019,219720,4,1
80,68,120,0,15139634,0.674,0.628,2,-7.079,1,0,0,103.998,247907,4,1
80,155,120,0,10716101,0.482,0.706,9,-5.762,1,0,0,92.513,224920,4,0
80,68,120,0,7565223,0.711,0.7,1,-4.805,0,0,0,128.001,211920,4,1
80,37,120,0,48469343,0.346,0.552,0,-6.864,0,0,0,75.881,286480,4,0
80,68,93,0,8854861,0.747,0.937,0,-5.746,1,0,0,103.976,224653,4,1
80,68,100,0,4283227,0.765,0.837,1,-3.113,0,0,0,122.028,195973,4,1
79,129,120,0,2356763,0.56,0.872,3,-4.269,1,0,0,126.05,205933,4,1
79,103,57,1,9700627,0.715,0.655,0,-6.425,1,0,0,95.078,207333,4,1
78,168,160,0,11796468,0.376,0.695,0,-4.782,0,0,0,169.533,209440,4,0
78,168,177,0,74695770,0.628,0.676,7,-5.911,1,0,0,85.984,193147,4,1
79,68,93,0,8854861,0.706,0.89,1,-4.444,0,0,0,128.011,248133,4,1
77,45,15,1,75347210,0.629,0.515,0,-10.358,0,0,0,121.845,277387,4,0
77,68,93,0,9998829,0.67,0.855,0,-3.035,0,0,0,120.05,227280,4,1
77,99,98,0,5119736,0.685,0.466,0,-9.074,1,0,0,79.936,163133,4,0
77,22,177,0,2355437,0.864,0.495,0,-7.036,1,0,0,129.062,244973,4,1
77,168,177,0,27030222,0.678,0.918,5,-4.63,1,0,0,130.028,216160,4,1
76,117,120,1,28214662,0.747,0.716,11,-2.457,0,0,0,125.008,210627,4,1
76,11,98,0,23474657,0.585,0.972,9,-4.45,0,0,0,110.006,230253,4,1
76,68,120,0,3304260,0.762,0.863,0,-3.689,0,0,0,106.012,185587,4,1
76,35,120,0,31075410,0.709,0.22,7,-11.856,1,0,0,110.076,219040,4,1
76,24,120,0,55220475,0.719,0.847,0,-6.34,0,0,0,127.963,242680,4,0
76,45,15,1,75347210,0.766,0.442,1,-8.558,1,0,0,201.8,181573,4,0
75,135,83,0,1630581,0.727,0.937,11,-2.871,0,0,0,132.067,219493,4,1
75,127,76,0,3160366,0.615,0.658,5,-7.299,1,0,0,150.093,227080,4,0
75,99,100,0,1071901,0.664,0.642,6,-5.961,1,0,0,118.002,209693,4,1
74,146,120,0,4615806,0.66,0.689,4,-2.671,0,0,0,127.98,221075,4,0
74,168,177,0,27030222,0.687,0.792,1,-4.023,0,0,0,133.962,227333,4,1
73,168,177,1,40523576,0.739,0.756,4,-4.828,1,0,0,110.028,231387,4,1
73,53,65,1,20103224,0.563,0.496,6,-9.381,0,0,0,139.993,329320,4,0
76,35,120,0,31075410,0.663,0.857,2,-2.16,1,0,0,126.039,200213,4,1
73,168,133,0,24956360,0.651,0.695,6,-3.218,1,0,0,123.008,205347,4,1
73,99,100,0,1071901,0.606,0.826,0,-6.04,1,0,0,121.04,210173,4,0
73,86,69,0,2115757,0.729,0.735,1,-5.455,1,0,0,121.986,255867,4,1
72,50,31,1,701785,0.711,0.906,8,-2.671,1,0,0,125.916,157153,4,1
72,166,120,0,44257589,0.42,0.69,9,-6.221,0,0,0,85.014,239216,4,0
72,32,31,0,26017648,0.604,0.788,0,-3.673,0,0,0,126.06,245040,4,0
72,42,24,1,8179125,0.716,0.972,7,-2.302,1,0,0,110.026,215253,4,1
73,168,177,0,40523576,0.718,0.82,5,-3.453,0,0,0,92.998,219467,4,1
72,63,65,1,24009002,0.716,0.485,1,-7.745,1,0,0,74.132,313787,4,0
72,94,66,1,989313,0.846,0.772,11,-5.735,0,0,0,125.998,204957,4,1
71,25,92,1,3515582,0.672,0.738,0,-7.045,1,0,0,107.938,277040,4,0
71,2,31,0,7086761,0.483,0.303,4,-10.058,1,0,0,133.406,240166,3,0
71,168,177,0,27030222,0.514,0.683,5,-5.099,1,0,0,159.814,220947,4,1
71,146,120,0,4615806,0.69,0.897,11,-4.696,0,0,0,140.05,221493,4,1
71,69,48,0,2675606,0.715,0.791,10,-6.63,1,0,0,116.043,201053,4,1
71,152,120,0,47820564,0.635,0.926,0,-5.589,1,0,0,100.048,189840,4,1
71,174,177,0,4638044,0.625,0.576,11,-5.693,0,0,0,179.063,193147,4,0
71,99,92,0,3485428,0.359,0.649,3,-7.06,1,0,0,111.709,278373,4,0
71,126,120,0,2886421,0.561,0.522,2,-5.857,1,0,0,83.962,271813,4,0
70,51,120,0,7882771,0.421,0.873,10,-4.343,1,0,0,84.786,202533,4,1
70,63,65,1,24009002,0.487,0.729,2,-6.815,1,0,0,91.048,350120,4,0
70,133,78,0,341065,0.826,0.668,3,-6.329,0,0,0,118.99,215187,4,1
70,68,120,0,7970409,0.658,0.677,5,-6.628,1,0,0,124.91,251627,4,0
70,35,31,0,2629006,0.637,0.732,7,-6.209,0,0,0,128.108,198800,4,1
69,152,113,0,7496780,0.502,0.417,10,-7.665,1,0,0,180.301,281040,4,0
69,53,25,0,1857321,0.517,0.811,5,-4.526,0,0,0,168.269,250320,4,0
69,68,120,0,48255094,0.576,0.835,2,-6.826,1,0,0,150.017,257720,4,0
69,16,120,0,23796236,0.39,0.252,6,-9.666,0,0,0,122.053,281947,4,0
69,68,120,0,12353477,0.792,0.856,11,-5.236,0,0,0,127.988,237267,4,1
69,37,120,0,48469343,0.612,0.749,0,-5.014,1,0,0,120.052,223267,4,1
69,81,42,0,396233,0.582,0.894,8,-6.298,1,0,0,125.946,192867,4,0
69,68,100,0,4283227,0.591,0.935,6,-2.664,1,0,0,140.043,247947,4,1
69,152,120,0,47820564,0.656,0.884,2,-4.748,1,0,0,105.009,237987,4,1
69,68,120,1,15139634,0.597,0.919,7,-2.954,1,0,0,113.991,255587,4,1
69,49,120,0,71991056,0.571,0.873,0,-3.382,0,0,0,139.691,229467,4,1
69,127,76,0,1248918,0.566,0.755,11,-5.526,1,0,0,101.006,264493,4,0
69,68,120,0,9766413,0.562,0.939,0,-4.282,1,0,0,116.044,221947,4,1
68,18,27,0,10498948,0.616,0.862,7,-5.18,0,0,0,127.992,234693,4,1
68,68,120,0,11203675,0.757,0.547,7,-4.573,1,0,0,126.977,231693,4,1
68,16,14,0,2023913,0.697,0.529,2,-8.838,1,1,0,155.974,251267,4,0
68,110,120,0,11394389,0.742,0.878,9,-3.127,0,0,0,114.965,221720,4,1
68,68,42,0,23391979,0.71,0.882,4,-2.932,0,0,0,128.016,232800,4,1
68,16,120,1,23796236,0.373,0.686,0,-5.52,1,0,0,93.763,289080,4,0
67,154,128,0,1272204,0.63,0.894,10,-4.592,1,0,0,142.051,218520,4,0
67,86,120,0,22857165,0.605,0.8,5,-6.235,0,0,0,128.074,211880,4,1
67,129,92,0,11963230,0.682,0.795,8,-6.17,0,0,0,120.008,210853,4,1
66,68,120,0,4208575,0.707,0.861,7,-4.225,1,0,0,130.021,199480,4,1
66,117,120,1,28214662,0.728,0.858,9,-3.686,1,0,0,125.055,205640,4,1
66,56,26,0,5754145,0.531,0.843,9,-2.569,0,0,0,136.991,240133,4,0
66,174,139,0,19533399,0.594,0.841,1,-5.792,1,0,0,129.925,227973,4,1
66,18,31,0,2099932,0.66,0.9,7,-5.02,1,0,0,85.51,213253,4,1
65,16,120,0,23796236,0.393,0.634,4,-6.629,0,0,0,85.767,286253,4,0
65,68,42,0,23391979,0.596,0.952,7,-4.364,1,0,0,127.945,234360,4,1
80,68,120,0,12907964,0.574,0.512,5,-6.664,0,0,0,76.899,484147,4,1
59,68,101,0,1936493,0.861,0.504,7,-7.707,1,0,0,120.0,263053,4,1
74,152,120,0,47820564,0.448,0.784,9,-3.686,1,0,0,136.245,186813,4,0
88,86,120,0,22857165,0.532,0.783,2,-5.697,1,0,0,124.08,247427,4,1
88,68,120,0,48255094,0.726,0.698,5,-4.165,1,0,0,143.994,233478,4,1
80,170,152,1,2622402,0.781,0.526,6,-6.986,0,0,0,94.993,235613,4,1
83,87,49,0,9424764,0.794,0.811,6,-8.966,0,0,0,116.047,248413,4,1
92,55,177,1,3136211,0.445,0.537,4,-8.532,0,0,0,122.769,244360,4,0
91,149,98,0,12477452,0.612,0.807,10,-2.81,1,0,0,124.053,240400,4,0
89,105,98,0,19921759,0.548,0.532,5,-7.596,1,0,0,85.03,272394,4,0
89,68,120,0,48255094,0.612,0.28,0,-8.648,1,0,0,72.795,213827,4,0
84,146,177,0,850672,0.655,0.819,0,-4.852,1,0,0,117.956,192790,5,1
83,68,120,0,15139634,0.778,0.547,2,-7.273,1,0,0,95.002,242733,4,0
82,115,104,1,13558535,0.669,0.634,11,-6.476,1,0,0,124.906,255053,4,0
83,170,152,0,2622402,0.641,0.922,2,-4.457,1,0,0,146.078,258343,4,1
82,168,177,0,20777609,0.53,0.422,5,-6.262,1,0,0,119.964,221360,4,0
82,168,177,0,3591292,0.421,0.407,10,-7.445,1,0,0,139.028,285120,3,0
88,105,98,0,19921759,0.691,0.631,2,-6.478,1,0,0,92.004,161124,4,1
82,68,120,1,48255094,0.874,0.692,5,-5.28,0,0,0,116.017,178560,4,1
82,130,98,0,2883973,0.188,0.411,0,-9.733,1,0,0,187.376,305747,3,0
81,16,92,0,9955121,0.674,0.428,7,-9.504,1,0,0,84.878,190185,4,0
81,99,92,0,3485428,0.457,0.757,1,-5.177,1,0,0,102.961,266600,4,0
80,50,117,0,7771259,0.602,0.923,5,-3.763,1,0,0,136.01,216013,4,1
80,18,65,1,10873903,0.664,0.447,6,-7.272,0,0,0,83.138,234215,4,1
80,168,133,0,24956360,0.504,0.785,8,-4.802,1,0,0,173.968,210840,4,1
81,168,177,0,20777609,0.613,0.622,1,-5.794,0,0,0,80.003,231240,4,0
80,168,177,0,74695770,0.622,0.469,3,-6.798,0,0,0,77.019,219720,4,1
80,68,120,0,15139634,0.674,0.628,2,-7.079,1,0,0,103.998,247907,4,1
80,68,120,1,4024576,0.772,0.685,5,-6.849,1,0,0,130.033,283400,4,1
80,75,65,1,70818341,0.781,0.853,1,-3.68,0,0,0,110.049,250189,4,1
80,68,93,0,9998829,0.673,0.758,7,-3.632,1,0,0,135.956,229507,4,1
79,168,177,0,27030222,0.432,0.725,7,-4.862,1,0,0,128.902,228879,4,0
79,35,120,0,31075410,0.652,0.877,1,-2.986,1,0,0,118.491,200107,4,0
79,63,65,1,20154942,0.667,0.608,1,-7.054,1,0,0,99.992,241160,4,0
79,16,92,0,9955121,0.69,0.578,6,-7.436,1,0,0,99.961,193059,4,0
77,49,120,0,71991056,0.602,0.843,0,-4.831,1,0,0,128.003,227987,4,1
77,84,65,1,12247562,0.853,0.693,1,-6.87,1,0,0,95.967,233787,4,1
77,99,98,0,5119736,0.685,0.466,0,-9.074,1,0,0,79.936,163133,4,0
77,146,98,0,5353941,0.679,0.715,9,-6.383,1,0,0,127.435,214148,4,1
77,62,42,0,5937193,0.509,0.781,8,-3.48,1,0,0,128.0,271427,4,0
77,99,100,0,3176165,0.479,0.545,7,-7.346,1,0,0,74.897,252733,4,0
76,152,120,0,47820564,0.505,0.71,3,-3.015,1,0,0,89.938,175200,4,0
76,91,98,0,10020221,0.558,0.924,9,-4.341,0,0,0,151.99,186827,4,1
76,137,96,0,2128735,0.826,0.436,1,-9.583,1,1,0,119.051,259093,4,0
75,53,65,1,20103224,0.766,0.809,1,-6.123,1,0,0,130.127,188013,4,0
75,16,120,0,23796236,0.572,0.81,1,-5.791,0,0,0,126.052,214912,4,0
75,50,117,0,7771259,0.61,0.893,9,-3.681,1,0,0,104.031,296520,4,1
75,68,42,0,23391979,0.573,0.929,8,-3.942,0,0,0,127.934,212560,4,1
74,168,177,0,27030222,0.554,0.772,7,-4.821,0,0,0,179.984,223546,4,0
74,129,92,0,11963230,0.555,0.772,1,-5.007,1,0,0,86.921,231213,4,0
74,24,120,0,55220475,0.621,0.31,9,-10.164,0,0,0,111.893,240707,4,0
74,45,15,0,75347210,0.777,0.414,6,-7.44,0,0,0,100.002,227880,4,0
74,168,133,0,42386089,0.546,0.787,7,-4.1,0,0,0,79.979,231987,4,1
74,68,42,0,23391979,0.695,0.869,8,-5.066,1,0,0,124.989,234507,4,1
73,99,100,0,1071901,0.606,0.826,0,-6.04,1,0,0,121.04,210173,4,0
72,50,31,1,701785,0.711,0.906,8,-2.671,1,0,0,125.916,157153,4,1
72,18,65,0,7829353,0.563,0.902,1,-4.586,0,0,0,171.999,227907,4,1
72,168,177,0,74695770,0.661,0.729,7,-6.561,1,0,0,103.987,232120,4,1
71,86,120,0,22857165,0.509,0.79,6,-3.782,0,0,0,127.946,208316,4,1
71,83,42,0,4264647,0.551,0.833,8,-5.217,1,0,0,129.885,204360,5,0
71,87,49,0,9424764,0.832,0.659,10,-7.828,0,0,0,100.163,353893,4,1
71,68,120,1,15139634,0.457,0.823,9,-4.76,1,0,0,192.205,230733,4,1
71,151,98,0,6486798,0.478,0.758,1,-5.4,1,0,0,131.109,276720,4,0
71,68,120,1,12293793,0.629,0.824,9,-6.53,1,0,0,128.01,247960,4,1
71,168,133,0,1333967,0.715,0.872,2,-3.835,1,0,0,93.043,200947,4,1
70,49,18,1,9868564,0.482,0.873,0,-3.145,1,0,0,165.084,214320,4,1
69,3,15,0,5864201,0.532,0.795,1,-3.979,1,0,0,143.837,199267,4,1
69,68,42,0,23391979,0.725,0.874,0,-3.715,0,0,0,127.985,247933,4,1
69,68,93,0,8854861,0.693,0.822,4,-5.441,0,0,0,126.035,223800,4,1
69,130,98,0,2883973,0.488,0.487,4,-6.371,1,0,0,77.278,230267,4,0
68,45,15,1,75347210,0.793,0.524,8,-7.827,1,0,0,86.325,174133,4,1
68,68,93,0,9998829,0.722,0.958,4,-3.617,1,0,0,127.008,206120,4,1
68,168,177,0,90476664,0.645,0.878,5,-3.208,0,0,0,82.324,227027,4,1
68,68,120,1,12907964,0.795,0.596,11,-3.799,0,0,0,101.985,326280,4,0
68,68,120,0,4024576,0.797,0.608,6,-6.096,0,0,0,127.999,279507,4,0
68,35,120,0,31075410,0.489,0.867,4,-3.121,0,0,0,162.131,157293,4,0
68,81,42,0,959798,0.485,0.724,9,-4.633,0,0,0,128.045,221273,4,0
68,68,166,0,703038,0.495,0.894,2,-4.814,0,0,0,126.03,239894,4,0
68,68,120,1,11827919,0.76,0.652,6,-7.321,1,0,0,100.315,177685,4,1
67,168,177,0,74695770,0.624,0.458,6,-6.755,1,0,0,80.016,245413,4,0
67,75,65,1,70818341,0.739,0.872,11,-4.059,0,0,0,95.084,238746,4,1
66,149,98,0,6679192,0.591,0.94,11,-4.341,1,0,0,100.043,224640,4,1
66,68,67,0,6150942,0.577,0.576,2,-6.299,1,0,0,133.973,234040,4,0
65,61,177,0,158263,0.703,0.867,6,-4.292,1,0,0,128.008,213708,4,1
65,84,57,1,8368245,0.676,0.534,2,-6.901,0,0,0,145.082,338413,4,0
65,170,152,0,2622402,0.688,0.473,8,-9.059,1,0,0,84.958,318525,4,0
65,168,177,0,40523576,0.657,0.679,2,-5.511,1,0,0,120.007,225307,4,0
64,170,137,1,4109043,0.807,0.702,6,-6.594,0,0,0,114.038,238827,4,0
64,80,42,0,15794911,0.593,0.914,1,-5.351,1,0,0,128.015,176120,4,0
63,174,139,0,19533399,0.654,0.731,10,-4.767,0,0,0,104.002,213200,4,1
63,68,42,0,23391979,0.665,0.886,9,-4.175,0,0,0,128.062,240347,4,1
63,146,98,0,5353941,0.67,0.829,5,-7.2,0,0,0,125.01,214206,4,0
62,32,31,0,26017648,0.691,0.921,8,-1.702,0,0,0,130.072,201000,4,1
62,68,120,0,11827919,0.561,0.836,9,-3.939,1,0,0,127.923,226987,4,1
62,168,177,0,3591292,0.439,0.489,8,-6.286,1,0,0,143.808,250707,4,0
62,86,69,0,693834,0.67,0.848,0,-5.103,0,0,0,124.031,174122,4,0
61,68,120,0,3304260,0.512,0.828,11,-4.672,0,0,0,124.021,206373,4,0
61,64,28,0,5247088,0.457,0.948,10,-3.364,1,0,0,148.0,208960,4,1
60,191,177,0,331705,0.754,0.677,6,-4.399,0,0,0,124.988,220779,4,0
60,168,177,0,27030222,0.69,0.636,9,-6.028,0,0,0,96.0,204285,4,1
89,35,120,0,31075410,0.672,0.52,8,-7.747,1,0,0,120.001,226600,4,0
87,168,169,0,112123235,0.614,0.379,4,-10.48,1,0,0,107.989,258987,4,0
87,168,169,0,22558721,0.677,0.485,5,-5.795,1,0,0,82.001,239317,4,0
86,166,120,0,44257589,0.545,0.675,6,-6.474,1,0,0,124.97,267867,4,0
86,155,120,0,6478454,0.422,0.264,8,-7.064,1,0,0,119.93,269560,4,0
86,167,120,0,15581759,0.664,0.705,1,-4.972,0,0,0,122.016,257267,4,0
85,168,177,0,40523576,0.742,0.713,1,-5.522,0,0,0,120.032,189960,4,1
85,168,169,0,22558721,0.418,0.42,0,-6.444,1,0,0,84.094,172724,4,0
85,37,160,0,1177505,0.566,0.885,8,-4.528,1,0,0,90.99,232893,4,0
84,35,120,0,31075410,0.6,0.663,3,-5.802,1,0,0,121.07,245493,4,0
85,168,169,0,112123235,0.781,0.445,2,-6.061,1,0,0,78.998,281560,4,1
84,68,42,0,23391979,0.596,0.856,4,-3.556,0,0,0,127.949,222533,4,1
83,68,93,0,9998829,0.581,0.963,11,-4.087,1,0,0,129.992,204160,4,1
83,168,142,0,1312786,0.773,0.758,1,-4.993,1,0,0,144.033,224840,4,1
83,168,177,1,40523576,0.748,0.788,1,-7.055,1,0,0,120.076,235493,4,1
83,168,133,0,1030922,0.72,0.791,1,-4.689,1,0,0,102.071,175427,4,1
82,68,120,0,4190552,0.647,0.822,5,-4.662,0,0,0,160.019,232720,4,1
82,99,98,0,2827667,0.484,0.731,1,-6.694,1,0,0,101.654,204280,4,1
82,99,102,0,4032030,0.717,0.455,5,-8.303,1,0,0,127.812,200733,4,0
81,35,120,0,31075410,0.536,0.768,10,-5.948,0,0,0,77.217,228133,4,1
82,168,177,0,40523576,0.279,0.742,4,-6.46,0,0,0,189.868,231013,4,0
81,168,177,0,27030222,0.647,0.585,6,-6.123,1,0,0,131.934,215672,4,0
81,152,128,0,1507617,0.673,0.902,2,-2.392,1,0,0,100.012,194240,4,1
81,168,177,0,90476664,0.472,0.714,1,-4.389,0,0,0,98.992,236133,4,0
81,68,120,0,11203675,0.706,0.786,0,-3.417,0,0,0,150.028,199387,4,1
80,86,120,0,22857165,0.545,0.78,7,-4.867,0,0,0,125.014,255093,4,0
80,190,177,0,329559,0.829,0.51,5,-9.334,0,0,0,119.994,208133,4,0
79,0,177,0,513834,0.729,0.675,8,-6.003,1,0,0,119.968,245867,4,1
79,140,87,0,13399597,0.699,0.529,2,-7.548,1,0,0,119.987,206167,4,0
79,168,133,0,749214,0.545,0.783,5,-4.261,0,0,0,174.084,193733,4,1
79,68,42,0,23391979,0.414,0.857,0,-4.078,0,0,0,128.024,212960,4,0
79,16,92,0,9955121,0.69,0.578,6,-7.436,1,0,0,99.961,193059,4,0
78,168,177,0,74695770,0.647,0.785,7,-5.414,1,0,0,160.015,219200,4,1
79,168,177,0,90476664,0.687,0.702,7,-5.324,0,0,0,129.956,214840,4,0
78,104,65,1,4495211,0.825,0.575,11,-4.87,1,0,0,153.954,299960,4,1
77,39,68,0,420477,0.543,0.485,8,-6.85,1,0,0,136.961,223840,4,0
77,126,120,0,2886421,0.439,0.153,1,-8.95,1,0,0,116.76,287693,3,0
77,68,42,0,23391979,0.544,0.915,8,-3.405,1,0,0,126.094,184280,4,1
76,109,98,0,1781343,0.879,0.565,11,-8.809,1,0,0,114.009,313627,4,1
76,168,133,0,1151812,0.5,0.292,0,-8.554,1,0,0,145.879,185200,4,0
78,168,177,0,90476664,0.66,0.805,1,-5.352,0,0,0,103.008,193920,4,1
76,117,120,1,13295319,0.807,0.887,9,-3.726,1,0,0,134.052,187920,4,1
75,89,74,0,597375,0.719,0.671,8,-6.279,1,0,0,130.027,237627,4,1
75,166,120,0,44257589,0.738,0.482,6,-8.917,0,1,0,93.457,285014,4,0
75,50,117,0,7771259,0.61,0.893,9,-3.681,1,0,0,104.031,296520,4,1
75,51,120,0,7882771,0.49,0.885,3,-4.121,1,0,0,166.996,245467,4,1
75,174,139,1,19533399,0.841,0.522,10,-5.963,0,0,0,99.059,264947,4,1
